1,4299127
1,6850935
1,2894199
1,12858727
1,8859991
1,4603207
1,404215
1,444087
1,382263
1,874993
1,1407091
1,1906933
1,343357
1,343980
1,343014
1,4012358
1,16333128
1,12663161
2,5867897
2,6842745
2,993657
2,14890337
2,8633681
2,4341617
2,12724985
2,12764857
2,12703033
2,13457528
2,13965371
2,12912893
2,12664589
2,12661740
2,12663399
2,6154568
2,7043400
2,13609288
2,3913056
2,10010448
2,5911416
2,16394952
2,16434824
2,16373000
2,15554574
2,16058763
2,14772429
2,16331525
2,16330860
2,16333345
2,4585798
2,7051590
2,15509830
2,1881446
2,10236758
2,6173006
2,4074182
2,4114054
2,4052230
2,2972039
2,3500483
2,3766469
2,4010293
2,4013100
2,4012960
2,4299750
2,6851558
2,2894822
2,8664558
2,10891734
2,4635078
2,437990
2,513702
2,390502
2,883617
2,1927779
2,1645287
2,3750852
2,13712328
2,8469489
2,4300716
2,6852524
2,2895788
2,10761660
2,15118740
2,4701060
2,503020
2,489132
2,386540
2,880425
2,1658475
2,1122030
2,3227525
2,9781128
2,10567585
2,4300093
2,6851901
2,2895165
2,14955829
2,13086997
2,4669189
2,469245
2,419517
2,378301
2,871801
2,1137787
2,1383676
2,3489031
2,12401928
2,14761257
2,4258037
2,2853109
2,14952693
2,14423269
2,10424533
2,6167749
2,1975925
2,1950389
2,1881397
2,1908011
2,1907612
2,1906534
2,16062662
2,12130552
2,12654831
2,4446323
2,15370355
2,12331123
2,13923427
2,9924691
2,5667907
2,1450995
2,1363635
2,1545523
2,1408281
2,1406860
2,1405670
2,11368518
2,7960680
2,12679261
2,4372977
2,11110897
2,7612913
2,13391329
2,9392593
2,5135809
2,929649
2,1034929
2,980273
2,875791
2,873404
2,876134
2,6642118
2,3758552
2,12671435
2,6460727
2,11306295
2,3421495
2,12867351
2,4673823
2,6642951
2,1426929
2,1176693
2,1938804
2,384188
2,384930
2,383446
2,10622647
2,9733815
2,3167927
2,12864159
2,6766767
2,10865799
2,1222641
2,718452
2,2004786
2,445690
2,446355
2,443870
2,8461047
2,5278455
2,2640631
2,12855535
2,10952935
2,8826055
2,670705
2,948850
2,1972915
2,404859
2,405405
2,403438
2,9018695
2,7384391
2,2968903
2,4672199
2,4646663
2,4577671
2,4600253
2,4603438
2,4602864
2,4078928
2,14826826
2,671097
2,13734231
2,7913815
2,3039575
2,8678103
2,8816535
2,8772631
2,8860733
2,8863400
2,8862658
2,4141410
2,15413580
2,5452153
2,1676647
2,6350183
2,3081575
2,12913383
2,13018663
2,12964007
2,12859581
2,12861226
2,12860372
2,3945844
2,15742286
2,9975161
2,13410663
2,9380679
2,929103
2,3017399
2,3064887
2,2969911
2,2644467
2,3438834
2,3946677
2,8137038
2,16263513
2,12855675
2,13206375
2,9111375
2,2755935
2,6953527
2,6996087
2,6837047
2,6347250
2,7665840
2,8169525
2,6064478
2,16288083
2,13404538
2,12654439
2,8590687
2,6430039
2,4340343
2,4375287
2,4249399
2,4577776
2,5634097
2,6129781
2,1939798
2,16357698
2,13212024
3,7907704
3,2976120
3,4667768
3,15406944
3,9149784
3,6954864
3,13253240
3,13288184
3,13162296
3,12965946
3,13994169
3,12691581
3,13213445
3,13210092
3,13212199
3,8186178
3,3111234
3,13089090
3,1808226
3,9969498
3,7999866
3,16398914
3,16433858
3,16307970
3,15063174
3,16099713
3,15329349
3,16355605
3,16356396
3,16358048
3,6355286
3,3115350
3,14956886
3,6035302
3,10293598
3,8262982
3,1981014
3,2015958
3,1890070
3,383383
3,1436113
3,1701973
3,1938741
3,1940652
3,1940386
3,6846581
3,1026165
3,14760053
3,14485093
3,10421341
3,8260693
3,6173237
3,6078709
3,6035253
3,6130985
3,6130572
3,6128486
3,16091222
3,12159098
3,13207663
3,7067697
3,15640625
3,12400689
3,13989409
3,9925657
3,7765009
3,5648881
3,5525233
3,5736241
